County,Year,Crime,Arrests,Age Group,Which,Year group,Rate
Washington,2004,Motor Vehicle Theft,1,Adult,Property,2000-2004,2.62
Washington,2004,Motor Vehicle Theft,2,Juvenile,Property,2000-2004,33.39
Washington,2004,Murder/Manslaughter,0,Adult,Violent,2000-2004,0
Washington,2004,Murder/Manslaughter,0,Juvenile,Violent,2000-2004,0
Washington,2004,Robbery,0,Adult,Violent,2000-2004,0
Washington,2004,Robbery,0,Juvenile,Violent,2000-2004,0
Weld,2004,Aggravated Assault,219,Adult,Violent,2000-2004,14.19
Weld,2004,Aggravated Assault,51,Juvenile,Violent,2000-2004,19.45
Weld,2004,Arson,2,Adult,Property,2000-2004,0.13
Weld,2004,Arson,15,Juvenile,Property,2000-2004,5.72
Weld,2004,Burglary,120,Adult,Property,2000-2004,7.77
Weld,2004,Burglary,72,Juvenile,Property,2000-2004,27.46
Weld,2004,Drug Violations,494,Adult,Drug,2000-2004,32
Weld,2004,Drug Violations,110,Juvenile,Drug,2000-2004,41.95
Weld,2004,Forcible rape,18,Adult,Violent,2000-2004,1.17
Weld,2004,Forcible rape,2,Juvenile,Violent,2000-2004,0.76
Weld,2004,Larceny/Theft,866,Adult,Property,2000-2004,56.1
Weld,2004,Larceny/Theft,394,Juvenile,Property,2000-2004,150.27
Weld,2004,Motor Vehicle Theft,97,Adult,Property,2000-2004,6.28
Weld,2004,Motor Vehicle Theft,55,Juvenile,Property,2000-2004,20.98
Weld,2004,Murder/Manslaughter,11,Adult,Violent,2000-2004,0.71
Weld,2004,Murder/Manslaughter,3,Juvenile,Violent,2000-2004,1.14
Weld,2004,Robbery,12,Adult,Violent,2000-2004,0.78
Weld,2004,Robbery,8,Juvenile,Violent,2000-2004,3.05
Yuma,2004,Aggravated Assault,2,Adult,Violent,2000-2004,2.75
Yuma,2004,Aggravated Assault,1,Juvenile,Violent,2000-2004,7.79
Yuma,2004,Arson,0,Adult,Property,2000-2004,0
Yuma,2004,Arson,0,Juvenile,Property,2000-2004,0
Yuma,2004,Burglary,5,Adult,Property,2000-2004,6.89
Yuma,2004,Burglary,0,Juvenile,Property,2000-2004,0
Yuma,2004,Drug Violations,9,Adult,Drug,2000-2004,12.39
Yuma,2004,Drug Violations,1,Juvenile,Drug,2000-2004,7.79
Yuma,2004,Forcible rape,2,Adult,Violent,2000-2004,2.75
Yuma,2004,Forcible rape,0,Juvenile,Violent,2000-2004,0
Yuma,2004,Larceny/Theft,7,Adult,Property,2000-2004,9.64
Yuma,2004,Larceny/Theft,6,Juvenile,Property,2000-2004,46.77
Yuma,2004,Motor Vehicle Theft,0,Adult,Property,2000-2004,0
Yuma,2004,Motor Vehicle Theft,0,Juvenile,Property,2000-2004,0
Yuma,2004,Murder/Manslaughter,0,Adult,Violent,2000-2004,0
Yuma,2004,Murder/Manslaughter,0,Juvenile,Violent,2000-2004,0
Yuma,2004,Robbery,0,Adult,Violent,2000-2004,0
Yuma,2004,Robbery,0,Juvenile,Violent,2000-2004,0
Adams,2005,Aggravated Assault,351,Adult,Violent,2005-2009,12.46
Adams,2005,Aggravated Assault,82,Juvenile,Violent,2005-2009,17.34
Adams,2005,Arson,16,Adult,Property,2005-2009,0.57
Adams,2005,Arson,21,Juvenile,Property,2005-2009,4.44
Adams,2005,Burglary,136,Adult,Property,2005-2009,4.83
Adams,2005,Burglary,119,Juvenile,Property,2005-2009,25.17
Adams,2005,Drug Violations,1621,Adult,Drug,2005-2009,57.54
Adams,2005,Drug Violations,513,Juvenile,Drug,2005-2009,108.5
Adams,2005,Forcible rape,21,Adult,Violent,2005-2009,0.75
Adams,2005,Forcible rape,4,Juvenile,Violent,2005-2009,0.85
Adams,2005,Larceny/Theft,1887,Adult,Property,2005-2009,66.98
Adams,2005,Larceny/Theft,1008,Juvenile,Property,2005-2009,213.19
Adams,2005,Motor Vehicle Theft,91,Adult,Property,2005-2009,3.23
Adams,2005,Motor Vehicle Theft,34,Juvenile,Property,2005-2009,7.19
Adams,2005,Murder/Manslaughter,15,Adult,Violent,2005-2009,0.53
Adams,2005,Murder/Manslaughter,1,Juvenile,Violent,2005-2009,0.21
Adams,2005,Robbery,75,Adult,Violent,2005-2009,2.66
Adams,2005,Robbery,25,Juvenile,Violent,2005-2009,5.29
Alamosa,2005,Aggravated Assault,36,Adult,Violent,2005-2009,31.52
Alamosa,2005,Aggravated Assault,6,Juvenile,Violent,2005-2009,32.17
Alamosa,2005,Arson,0,Adult,Property,2005-2009,0
Alamosa,2005,Arson,0,Juvenile,Property,2005-2009,0
Alamosa,2005,Burglary,6,Adult,Property,2005-2009,5.25
Alamosa,2005,Burglary,7,Juvenile,Property,2005-2009,37.53
Alamosa,2005,Drug Violations,49,Adult,Drug,2005-2009,42.9
Alamosa,2005,Drug Violations,12,Juvenile,Drug,2005-2009,64.34
Alamosa,2005,Forcible rape,0,Adult,Violent,2005-2009,0
Alamosa,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Alamosa,2005,Larceny/Theft,83,Adult,Property,2005-2009,72.66
Alamosa,2005,Larceny/Theft,22,Juvenile,Property,2005-2009,117.96
Alamosa,2005,Motor Vehicle Theft,1,Adult,Property,2005-2009,0.88
Alamosa,2005,Motor Vehicle Theft,1,Juvenile,Property,2005-2009,5.36
Alamosa,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Alamosa,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Alamosa,2005,Robbery,2,Adult,Violent,2005-2009,1.75
Alamosa,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Arapahoe,2005,Aggravated Assault,423,Adult,Violent,2005-2009,10.81
Arapahoe,2005,Aggravated Assault,74,Juvenile,Violent,2005-2009,11.62
Arapahoe,2005,Arson,4,Adult,Property,2005-2009,0.1
Arapahoe,2005,Arson,23,Juvenile,Property,2005-2009,3.61
Arapahoe,2005,Burglary,149,Adult,Property,2005-2009,3.81
Arapahoe,2005,Burglary,113,Juvenile,Property,2005-2009,17.74
Arapahoe,2005,Drug Violations,1544,Adult,Drug,2005-2009,39.46
Arapahoe,2005,Drug Violations,289,Juvenile,Drug,2005-2009,45.36
Arapahoe,2005,Forcible rape,64,Adult,Violent,2005-2009,1.64
Arapahoe,2005,Forcible rape,6,Juvenile,Violent,2005-2009,0.94
Arapahoe,2005,Larceny/Theft,2169,Adult,Property,2005-2009,55.43
Arapahoe,2005,Larceny/Theft,920,Juvenile,Property,2005-2009,144.41
Arapahoe,2005,Motor Vehicle Theft,227,Adult,Property,2005-2009,5.8
Arapahoe,2005,Motor Vehicle Theft,154,Juvenile,Property,2005-2009,24.17
Arapahoe,2005,Murder/Manslaughter,12,Adult,Violent,2005-2009,0.31
Arapahoe,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Arapahoe,2005,Robbery,83,Adult,Violent,2005-2009,2.12
Arapahoe,2005,Robbery,46,Juvenile,Violent,2005-2009,7.22
Archuleta,2005,Aggravated Assault,23,Adult,Violent,2005-2009,25.87
Archuleta,2005,Aggravated Assault,2,Juvenile,Violent,2005-2009,15.58
Archuleta,2005,Arson,0,Adult,Property,2005-2009,0
Archuleta,2005,Arson,2,Juvenile,Property,2005-2009,15.58
Archuleta,2005,Burglary,4,Adult,Property,2005-2009,4.5
Archuleta,2005,Burglary,3,Juvenile,Property,2005-2009,23.36
Archuleta,2005,Drug Violations,20,Adult,Drug,2005-2009,22.49
Archuleta,2005,Drug Violations,5,Juvenile,Drug,2005-2009,38.94
Archuleta,2005,Forcible rape,0,Adult,Violent,2005-2009,0
Archuleta,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Archuleta,2005,Larceny/Theft,6,Adult,Property,2005-2009,6.75
Archuleta,2005,Larceny/Theft,5,Juvenile,Property,2005-2009,38.94
Archuleta,2005,Motor Vehicle Theft,3,Adult,Property,2005-2009,3.37
Archuleta,2005,Motor Vehicle Theft,1,Juvenile,Property,2005-2009,7.79
Archuleta,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Archuleta,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Archuleta,2005,Robbery,1,Adult,Violent,2005-2009,1.12
Archuleta,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Baca,2005,Aggravated Assault,1,Adult,Violent,2005-2009,3.1
Baca,2005,Aggravated Assault,0,Juvenile,Violent,2005-2009,0
Baca,2005,Arson,0,Adult,Property,2005-2009,0
Baca,2005,Arson,0,Juvenile,Property,2005-2009,0
Baca,2005,Burglary,5,Adult,Property,2005-2009,15.5
Baca,2005,Burglary,2,Juvenile,Property,2005-2009,47.85
Baca,2005,Drug Violations,5,Adult,Drug,2005-2009,15.5
Baca,2005,Drug Violations,0,Juvenile,Drug,2005-2009,0
Baca,2005,Forcible rape,0,Adult,Violent,2005-2009,0
Baca,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Baca,2005,Larceny/Theft,6,Adult,Property,2005-2009,18.6
Baca,2005,Larceny/Theft,2,Juvenile,Property,2005-2009,47.85
Baca,2005,Motor Vehicle Theft,1,Adult,Property,2005-2009,3.1
Baca,2005,Motor Vehicle Theft,0,Juvenile,Property,2005-2009,0
Baca,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Baca,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Baca,2005,Robbery,0,Adult,Violent,2005-2009,0
Baca,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Bent,2005,Aggravated Assault,1,Adult,Violent,2005-2009,1.99
Bent,2005,Aggravated Assault,0,Juvenile,Violent,2005-2009,0
Bent,2005,Arson,0,Adult,Property,2005-2009,0
Bent,2005,Arson,0,Juvenile,Property,2005-2009,0
Bent,2005,Burglary,0,Adult,Property,2005-2009,0
Bent,2005,Burglary,0,Juvenile,Property,2005-2009,0
Bent,2005,Drug Violations,3,Adult,Drug,2005-2009,5.96
Bent,2005,Drug Violations,0,Juvenile,Drug,2005-2009,0
Bent,2005,Forcible rape,1,Adult,Violent,2005-2009,1.99
Bent,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Bent,2005,Larceny/Theft,1,Adult,Property,2005-2009,1.99
Bent,2005,Larceny/Theft,0,Juvenile,Property,2005-2009,0
Bent,2005,Motor Vehicle Theft,3,Adult,Property,2005-2009,5.96
Bent,2005,Motor Vehicle Theft,1,Juvenile,Property,2005-2009,17.89
Bent,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Bent,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Bent,2005,Robbery,0,Adult,Violent,2005-2009,0
Bent,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Boulder,2005,Aggravated Assault,285,Adult,Violent,2005-2009,12.89
Boulder,2005,Aggravated Assault,57,Juvenile,Violent,2005-2009,19.95
Boulder,2005,Arson,26,Adult,Property,2005-2009,1.18
Boulder,2005,Arson,7,Juvenile,Property,2005-2009,2.45
Boulder,2005,Burglary,97,Adult,Property,2005-2009,4.39
Boulder,2005,Burglary,21,Juvenile,Property,2005-2009,7.35
Boulder,2005,Drug Violations,539,Adult,Drug,2005-2009,24.38
Boulder,2005,Drug Violations,142,Juvenile,Drug,2005-2009,49.71
Boulder,2005,Forcible rape,24,Adult,Violent,2005-2009,1.09
Boulder,2005,Forcible rape,3,Juvenile,Violent,2005-2009,1.05
Boulder,2005,Larceny/Theft,635,Adult,Property,2005-2009,28.73
Boulder,2005,Larceny/Theft,166,Juvenile,Property,2005-2009,58.11
Boulder,2005,Motor Vehicle Theft,38,Adult,Property,2005-2009,1.72
Boulder,2005,Motor Vehicle Theft,8,Juvenile,Property,2005-2009,2.8
Boulder,2005,Murder/Manslaughter,1,Adult,Violent,2005-2009,0.05
Boulder,2005,Murder/Manslaughter,2,Juvenile,Violent,2005-2009,0.7
Boulder,2005,Robbery,8,Adult,Violent,2005-2009,0.36
Boulder,2005,Robbery,5,Juvenile,Violent,2005-2009,1.75
Broomfield,2005,Aggravated Assault,12,Adult,Violent,2005-2009,3.45
Broomfield,2005,Aggravated Assault,3,Juvenile,Violent,2005-2009,4.97
Broomfield,2005,Arson,6,Adult,Property,2005-2009,1.72
Broomfield,2005,Arson,2,Juvenile,Property,2005-2009,3.31
Broomfield,2005,Burglary,15,Adult,Property,2005-2009,4.31
Broomfield,2005,Burglary,5,Juvenile,Property,2005-2009,8.29
Broomfield,2005,Drug Violations,156,Adult,Drug,2005-2009,44.8
Broomfield,2005,Drug Violations,84,Juvenile,Drug,2005-2009,139.19
Broomfield,2005,Forcible rape,2,Adult,Violent,2005-2009,0.57
Broomfield,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Broomfield,2005,Larceny/Theft,272,Adult,Property,2005-2009,78.1
Broomfield,2005,Larceny/Theft,175,Juvenile,Property,2005-2009,289.98
Broomfield,2005,Motor Vehicle Theft,9,Adult,Property,2005-2009,2.58
Broomfield,2005,Motor Vehicle Theft,5,Juvenile,Property,2005-2009,8.29
Broomfield,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Broomfield,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Broomfield,2005,Robbery,4,Adult,Violent,2005-2009,1.15
Broomfield,2005,Robbery,3,Juvenile,Violent,2005-2009,4.97
Chaffee,2005,Aggravated Assault,18,Adult,Violent,2005-2009,12.86
Chaffee,2005,Aggravated Assault,2,Juvenile,Violent,2005-2009,13.4
Chaffee,2005,Arson,0,Adult,Property,2005-2009,0
Chaffee,2005,Arson,0,Juvenile,Property,2005-2009,0
Chaffee,2005,Burglary,19,Adult,Property,2005-2009,13.57
Chaffee,2005,Burglary,2,Juvenile,Property,2005-2009,13.4
Chaffee,2005,Drug Violations,25,Adult,Drug,2005-2009,17.86
Chaffee,2005,Drug Violations,5,Juvenile,Drug,2005-2009,33.51
Chaffee,2005,Forcible rape,4,Adult,Violent,2005-2009,2.86
Chaffee,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Chaffee,2005,Larceny/Theft,35,Adult,Property,2005-2009,25
Chaffee,2005,Larceny/Theft,5,Juvenile,Property,2005-2009,33.51
Chaffee,2005,Motor Vehicle Theft,9,Adult,Property,2005-2009,6.43
Chaffee,2005,Motor Vehicle Theft,1,Juvenile,Property,2005-2009,6.7
Chaffee,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Chaffee,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Chaffee,2005,Robbery,1,Adult,Violent,2005-2009,0.71
Chaffee,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Cheyenne,2005,Aggravated Assault,0,Adult,Violent,2005-2009,0
Cheyenne,2005,Aggravated Assault,0,Juvenile,Violent,2005-2009,0
Cheyenne,2005,Arson,0,Adult,Property,2005-2009,0
Cheyenne,2005,Arson,0,Juvenile,Property,2005-2009,0
Cheyenne,2005,Burglary,1,Adult,Property,2005-2009,6.51
Cheyenne,2005,Burglary,0,Juvenile,Property,2005-2009,0
Cheyenne,2005,Drug Violations,1,Adult,Drug,2005-2009,6.51
Cheyenne,2005,Drug Violations,0,Juvenile,Drug,2005-2009,0
Cheyenne,2005,Forcible rape,0,Adult,Violent,2005-2009,0
Cheyenne,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Cheyenne,2005,Larceny/Theft,1,Adult,Property,2005-2009,6.51
Cheyenne,2005,Larceny/Theft,0,Juvenile,Property,2005-2009,0
Cheyenne,2005,Motor Vehicle Theft,0,Adult,Property,2005-2009,0
Cheyenne,2005,Motor Vehicle Theft,0,Juvenile,Property,2005-2009,0
Cheyenne,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Cheyenne,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Cheyenne,2005,Robbery,0,Adult,Violent,2005-2009,0
Cheyenne,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Clear Creek,2005,Aggravated Assault,26,Adult,Violent,2005-2009,34.46
Clear Creek,2005,Aggravated Assault,0,Juvenile,Violent,2005-2009,0
Clear Creek,2005,Arson,1,Adult,Property,2005-2009,1.33
Clear Creek,2005,Arson,0,Juvenile,Property,2005-2009,0
Clear Creek,2005,Burglary,4,Adult,Property,2005-2009,5.3
Clear Creek,2005,Burglary,0,Juvenile,Property,2005-2009,0
Clear Creek,2005,Drug Violations,46,Adult,Drug,2005-2009,60.96
Clear Creek,2005,Drug Violations,3,Juvenile,Drug,2005-2009,34.6
Clear Creek,2005,Forcible rape,0,Adult,Violent,2005-2009,0
Clear Creek,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Clear Creek,2005,Larceny/Theft,9,Adult,Property,2005-2009,11.93
Clear Creek,2005,Larceny/Theft,0,Juvenile,Property,2005-2009,0
Clear Creek,2005,Motor Vehicle Theft,4,Adult,Property,2005-2009,5.3
Clear Creek,2005,Motor Vehicle Theft,1,Juvenile,Property,2005-2009,11.53
Clear Creek,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Clear Creek,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Clear Creek,2005,Robbery,0,Adult,Violent,2005-2009,0
Clear Creek,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Costilla,2005,Aggravated Assault,7,Adult,Violent,2005-2009,24.66
Costilla,2005,Aggravated Assault,0,Juvenile,Violent,2005-2009,0
Costilla,2005,Arson,0,Adult,Property,2005-2009,0
Costilla,2005,Arson,0,Juvenile,Property,2005-2009,0
Costilla,2005,Burglary,0,Adult,Property,2005-2009,0
Costilla,2005,Burglary,0,Juvenile,Property,2005-2009,0
Costilla,2005,Drug Violations,0,Adult,Drug,2005-2009,0
Costilla,2005,Drug Violations,0,Juvenile,Drug,2005-2009,0
Costilla,2005,Forcible rape,0,Adult,Violent,2005-2009,0
Costilla,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Costilla,2005,Larceny/Theft,0,Adult,Property,2005-2009,0
Costilla,2005,Larceny/Theft,0,Juvenile,Property,2005-2009,0
Costilla,2005,Motor Vehicle Theft,0,Adult,Property,2005-2009,0
Costilla,2005,Motor Vehicle Theft,0,Juvenile,Property,2005-2009,0
Costilla,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Costilla,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Costilla,2005,Robbery,0,Adult,Violent,2005-2009,0
Costilla,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Crowley,2005,Aggravated Assault,1,Adult,Violent,2005-2009,2.18
Crowley,2005,Aggravated Assault,0,Juvenile,Violent,2005-2009,0
Crowley,2005,Arson,0,Adult,Property,2005-2009,0
Crowley,2005,Arson,0,Juvenile,Property,2005-2009,0
Crowley,2005,Burglary,0,Adult,Property,2005-2009,0
Crowley,2005,Burglary,0,Juvenile,Property,2005-2009,0
Crowley,2005,Drug Violations,0,Adult,Drug,2005-2009,0
Crowley,2005,Drug Violations,0,Juvenile,Drug,2005-2009,0
Crowley,2005,Forcible rape,0,Adult,Violent,2005-2009,0
Crowley,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Crowley,2005,Larceny/Theft,0,Adult,Property,2005-2009,0
Crowley,2005,Larceny/Theft,0,Juvenile,Property,2005-2009,0
Crowley,2005,Motor Vehicle Theft,0,Adult,Property,2005-2009,0
Crowley,2005,Motor Vehicle Theft,0,Juvenile,Property,2005-2009,0
Crowley,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Crowley,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Crowley,2005,Robbery,0,Adult,Violent,2005-2009,0
Crowley,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Custer,2005,Aggravated Assault,4,Adult,Violent,2005-2009,12.36
Custer,2005,Aggravated Assault,1,Juvenile,Violent,2005-2009,24.33
Custer,2005,Arson,0,Adult,Property,2005-2009,0
Custer,2005,Arson,0,Juvenile,Property,2005-2009,0
Custer,2005,Burglary,0,Adult,Property,2005-2009,0
Custer,2005,Burglary,0,Juvenile,Property,2005-2009,0
Custer,2005,Drug Violations,10,Adult,Drug,2005-2009,30.91
Custer,2005,Drug Violations,2,Juvenile,Drug,2005-2009,48.66
Custer,2005,Forcible rape,1,Adult,Violent,2005-2009,3.09
Custer,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Custer,2005,Larceny/Theft,2,Adult,Property,2005-2009,6.18
Custer,2005,Larceny/Theft,1,Juvenile,Property,2005-2009,24.33
Custer,2005,Motor Vehicle Theft,0,Adult,Property,2005-2009,0
Custer,2005,Motor Vehicle Theft,0,Juvenile,Property,2005-2009,0
Custer,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Custer,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Custer,2005,Robbery,0,Adult,Violent,2005-2009,0
Custer,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Delta,2005,Aggravated Assault,16,Adult,Violent,2005-2009,7.04
Delta,2005,Aggravated Assault,2,Juvenile,Violent,2005-2009,6.1
Delta,2005,Arson,0,Adult,Property,2005-2009,0
Delta,2005,Arson,0,Juvenile,Property,2005-2009,0
Delta,2005,Burglary,6,Adult,Property,2005-2009,2.64
Delta,2005,Burglary,3,Juvenile,Property,2005-2009,9.14
Delta,2005,Drug Violations,35,Adult,Drug,2005-2009,15.4
Delta,2005,Drug Violations,8,Juvenile,Drug,2005-2009,24.38
Delta,2005,Forcible rape,1,Adult,Violent,2005-2009,0.44
Delta,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Delta,2005,Larceny/Theft,49,Adult,Property,2005-2009,21.56
Delta,2005,Larceny/Theft,21,Juvenile,Property,2005-2009,64
Delta,2005,Motor Vehicle Theft,6,Adult,Property,2005-2009,2.64
Delta,2005,Motor Vehicle Theft,0,Juvenile,Property,2005-2009,0
Delta,2005,Murder/Manslaughter,1,Adult,Violent,2005-2009,0.44
Delta,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Delta,2005,Robbery,0,Adult,Violent,2005-2009,0
Delta,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Denver,2005,Aggravated Assault,848,Adult,Violent,2005-2009,19.39
Denver,2005,Aggravated Assault,98,Juvenile,Violent,2005-2009,20.96
Denver,2005,Arson,5,Adult,Property,2005-2009,0.11
Denver,2005,Arson,1,Juvenile,Property,2005-2009,0.21
Denver,2005,Burglary,446,Adult,Property,2005-2009,10.2
Denver,2005,Burglary,139,Juvenile,Property,2005-2009,29.73
Denver,2005,Drug Violations,4032,Adult,Drug,2005-2009,92.17
Denver,2005,Drug Violations,644,Juvenile,Drug,2005-2009,137.76
Denver,2005,Forcible rape,63,Adult,Violent,2005-2009,1.44
Denver,2005,Forcible rape,12,Juvenile,Violent,2005-2009,2.57
Denver,2005,Larceny/Theft,2845,Adult,Property,2005-2009,65.04
Denver,2005,Larceny/Theft,746,Juvenile,Property,2005-2009,159.58
Denver,2005,Motor Vehicle Theft,256,Adult,Property,2005-2009,5.85
Denver,2005,Motor Vehicle Theft,119,Juvenile,Property,2005-2009,25.46
Denver,2005,Murder/Manslaughter,6,Adult,Violent,2005-2009,0.14
Denver,2005,Murder/Manslaughter,1,Juvenile,Violent,2005-2009,0.21
Denver,2005,Robbery,187,Adult,Violent,2005-2009,4.27
Denver,2005,Robbery,63,Juvenile,Violent,2005-2009,13.48
Dolores,2005,Aggravated Assault,0,Adult,Violent,2005-2009,0
Dolores,2005,Aggravated Assault,0,Juvenile,Violent,2005-2009,0
Dolores,2005,Arson,0,Adult,Property,2005-2009,0
Dolores,2005,Arson,0,Juvenile,Property,2005-2009,0
Dolores,2005,Burglary,0,Adult,Property,2005-2009,0
Dolores,2005,Burglary,0,Juvenile,Property,2005-2009,0
Dolores,2005,Drug Violations,1,Adult,Drug,2005-2009,6.72
Dolores,2005,Drug Violations,0,Juvenile,Drug,2005-2009,0
Dolores,2005,Forcible rape,0,Adult,Violent,2005-2009,0
Dolores,2005,Forcible rape,0,Juvenile,Violent,2005-2009,0
Dolores,2005,Larceny/Theft,1,Adult,Property,2005-2009,6.72
Dolores,2005,Larceny/Theft,0,Juvenile,Property,2005-2009,0
Dolores,2005,Motor Vehicle Theft,0,Adult,Property,2005-2009,0
Dolores,2005,Motor Vehicle Theft,0,Juvenile,Property,2005-2009,0
Dolores,2005,Murder/Manslaughter,0,Adult,Violent,2005-2009,0
Dolores,2005,Murder/Manslaughter,0,Juvenile,Violent,2005-2009,0
Dolores,2005,Robbery,0,Adult,Violent,2005-2009,0
Dolores,2005,Robbery,0,Juvenile,Violent,2005-2009,0
Douglas,2005,Aggravated Assault,157,Adult,Violent,2005-2009,9.34
Douglas,2005,Aggravated Assault,26,Juvenile,Violent,2005-2009,8.05
Douglas,2005,Arson,2,Adult,Property,2005-2009,0.12
Douglas,2005,Arson,17,Juvenile,Property,2005-2009,5.26
Douglas,2005,Burglary,66,Adult,Property,2005-2009,3.93
Douglas,2005,Burglary,36,Juvenile,Property,2005-2009,11.15
Douglas,2005,Drug Violations,359,Adult,Drug,2005-2009,21.36
Douglas,2005,Drug Violations,189,Juvenile,Drug,2005-2009,58.52
Douglas,2005,Forcible rape,10,Adult,Violent,2005-2009,0.6
Douglas,2005,Forcible rape,18,Juvenile,Violent,2005-2009,5.57
Douglas,2005,Larceny/Theft,475,Adult,Property,2005-2009,28.26
Douglas,2005,Larceny/Theft,294,Juvenile,Property,2005-2009,91.03
